"Year","Month","DayofMonth","DayOfWeek","DepTime","CRSDepTime","ArrTime","CRSArrTime","UniqueCarrier","FlightNum","TailNum","ActualElapsedTime","CRSElapsedTime","AirTime","ArrDelay","DepDelay","Origin","Dest","Distance","TaxiIn","TaxiOut","Cancelled","CancellationCode","Diverted","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay","id","Date"
2008,6,1,7,1134,900,1428,1149,"YV",7167,"N650ML",114,109,83,159,154,"ORD","GSO",590,3,28,0,"",0,159,0,0,0,0,121433742,"2008/6/1"
2008,6,1,7,1615,1615,1951,1903,"YV",7171,"N513MJ",156,108,80,48,0,"ORD","GSO",590,4,72,0,"",0,0,0,48,0,0,121433743,"2008/6/1"
2008,6,1,7,948,900,1219,1145,"YV",7172,"N75993",91,105,74,34,48,"ORD","GSP",577,2,15,0,"",0,34,0,0,0,0,121433744,"2008/6/1"
2008,6,1,7,1931,1830,2214,2115,"YV",7266,"N27173",103,105,78,59,61,"ORD","GSP",577,3,22,0,"",0,59,0,0,0,0,121433745,"2008/6/1"
2008,6,1,7,1311,1305,1555,1551,"YV",7201,"N503MJ",164,166,141,4,6,"ORD","IAH",925,9,14,0,"",0,NA,NA,NA,NA,NA,121433746,"2008/6/1"
2008,6,1,7,1101,1105,1249,1302,"YV",7340,"N47202",48,57,31,-13,-4,"ORD","LAN",179,2,15,0,"",0,NA,NA,NA,NA,NA,121433747,"2008/6/1"
2008,6,1,7,853,735,1125,1019,"YV",7199,"N649BR",92,104,75,66,78,"ORD","MDT",594,3,14,0,"",0,66,0,0,0,0,121433748,"2008/6/1"
2008,6,1,7,1637,1630,1921,1918,"YV",7212,"N75987",104,108,78,3,7,"ORD","MDT",594,3,23,0,"",0,NA,NA,NA,NA,NA,121433749,"2008/6/1"
2008,6,1,7,910,900,1217,1208,"YV",7217,"N518LR",127,128,101,9,10,"ORD","MHT",843,7,19,0,"",0,NA,NA,NA,NA,NA,121433750,"2008/6/1"
2008,6,1,7,1527,1457,1611,1550,"YV",7043,"N27172",44,53,29,21,30,"ORD","MLI",139,2,13,0,"",0,21,0,0,0,0,121433751,"2008/6/1"
2008,6,1,7,911,918,1207,1221,"YV",7218,"N512MJ",116,123,96,-14,-7,"ORD","ORF",717,2,18,0,"",0,NA,NA,NA,NA,NA,121433752,"2008/6/1"
2008,6,1,7,1007,1010,1323,1326,"YV",7224,"N516LR",136,136,109,-3,-3,"ORD","PWM",900,4,23,0,"",0,NA,NA,NA,NA,NA,121433753,"2008/6/1"
2008,6,1,7,2054,2055,2357,2344,"YV",7031,"N514MJ",123,109,82,13,-1,"ORD","RDU",647,5,36,0,"",0,NA,NA,NA,NA,NA,121433754,"2008/6/1"
2008,6,1,7,559,600,840,853,"YV",7176,"N27173",101,113,83,-13,-1,"ORD","RDU",647,4,14,0,"",0,NA,NA,NA,NA,NA,121433755,"2008/6/1"
2008,6,1,7,1553,1550,1933,1845,"YV",7239,"N510MJ",160,115,97,48,3,"ORD","RDU",647,24,39,0,"",0,0,0,45,0,3,121433756,"2008/6/1"
2008,6,1,7,1038,1040,1335,1343,"YV",7093,"N513MJ",117,123,95,-8,-2,"ORD","SAV",773,4,18,0,"",0,NA,NA,NA,NA,NA,121433757,"2008/6/1"
2008,6,1,7,1916,1924,2220,2227,"YV",7242,"N508MJ",124,123,93,-7,-8,"ORD","SAV",773,6,25,0,"",0,NA,NA,NA,NA,NA,121433758,"2008/6/1"
2008,6,1,7,621,621,916,924,"YV",7291,"N510MJ",115,123,101,-8,0,"ORD","SAV",773,3,11,0,"",0,NA,NA,NA,NA,NA,121433759,"2008/6/1"
2008,6,1,7,1655,1645,1835,1835,"YV",7047,"N75998",40,50,19,0,10,"ORD","SBN",84,3,18,0,"",0,NA,NA,NA,NA,NA,121433760,"2008/6/1"
2008,6,1,7,935,945,1108,1130,"YV",7124,"N17156",33,45,20,-22,-10,"ORD","SBN",84,2,11,0,"",0,NA,NA,NA,NA,NA,121433761,"2008/6/1"
2008,6,1,7,629,630,805,815,"YV",7238,"N75995",36,45,18,-10,-1,"ORD","SBN",84,3,15,0,"",0,NA,NA,NA,NA,NA,121433762,"2008/6/1"
2008,6,1,7,2128,2130,2322,2319,"YV",7268,"N505MJ",54,49,17,3,-2,"ORD","SBN",84,3,34,0,"",0,NA,NA,NA,NA,NA,121433763,"2008/6/1"
2008,6,1,7,1428,1349,1556,1539,"YV",7303,"N75994",28,50,16,17,39,"ORD","SBN",84,2,10,0,"",0,0,0,0,0,17,121433764,"2008/6/1"
2008,6,1,7,1157,1201,1333,1345,"YV",7305,"N27173",36,44,19,-12,-4,"ORD","SBN",84,3,14,0,"",0,NA,NA,NA,NA,NA,121433765,"2008/6/1"
2008,6,1,7,1302,1310,1347,1409,"YV",7310,"N17156",45,59,30,-22,-8,"ORD","SPI",174,4,11,0,"",0,NA,NA,NA,NA,NA,121433766,"2008/6/1"
2008,6,1,7,1423,1335,1656,1625,"YV",7101,"N75993",93,110,78,31,48,"ORD","SYR",607,5,10,0,"",0,31,0,0,0,0,121433767,"2008/6/1"
2008,6,1,7,2018,1600,2304,1847,"YV",7273,"N511MJ",106,107,77,257,258,"ORD","SYR",607,4,25,0,"",0,257,0,0,0,0,121433768,"2008/6/1"
2008,6,1,7,1306,1315,1506,1517,"YV",7245,"N75987",60,62,38,-11,-9,"ORD","TVC",224,4,18,0,"",0,NA,NA,NA,NA,NA,121433769,"2008/6/1"
2008,6,2,1,1641,1650,1937,1941,"YV",7148,"N27172",116,111,80,-4,-9,"ORD","ABE",654,5,31,0,"",0,NA,NA,NA,NA,NA,121434432,"2008/6/2"
2008,6,2,1,1945,1950,2230,2241,"YV",7297,"N37208",105,111,81,-11,-5,"ORD","ABE",654,12,12,0,"",0,NA,NA,NA,NA,NA,121434433,"2008/6/2"
2008,6,2,1,NA,2130,NA,2222,"YV",7053,"N649BR",NA,52,NA,NA,NA,"ORD","ATW",160,NA,NA,1,"A",0,NA,NA,NA,NA,NA,121434434,"2008/6/2"
2008,6,2,1,1503,1445,1554,1539,"YV",7061,"N75994",51,54,30,15,18,"ORD","ATW",160,4,17,0,"",0,15,0,0,0,0,121434435,"2008/6/2"
2008,6,2,1,1639,1647,1721,1741,"YV",7085,"N75993",42,54,31,-20,-8,"ORD","ATW",160,3,8,0,"",0,NA,NA,NA,NA,NA,121434436,"2008/6/2"
2008,6,2,1,1400,1155,1450,1249,"YV",7109,"N47202",50,54,30,121,125,"ORD","ATW",160,4,16,0,"",0,121,0,0,0,0,121434437,"2008/6/2"
2008,6,2,1,2043,1955,2142,2050,"YV",7112,"N503MJ",59,55,29,52,48,"ORD","ATW",160,4,26,0,"",0,52,0,0,0,0,121434438,"2008/6/2"
2008,6,2,1,1644,1334,1904,1615,"YV",7300,"N514MJ",140,161,129,169,190,"ORD","AUS",978,3,8,0,"",0,169,0,0,0,0,121434439,"2008/6/2"
2008,6,2,1,1358,1359,1646,1646,"YV",7088,"N27185",108,107,79,0,-1,"ORD","AVP",631,2,27,0,"",0,NA,NA,NA,NA,NA,121434440,"2008/6/2"
2008,6,2,1,2003,1955,2252,2242,"YV",7252,"N570ML",109,107,84,10,8,"ORD","AVP",631,3,22,0,"",0,NA,NA,NA,NA,NA,121434441,"2008/6/2"
2008,6,2,1,818,820,951,1005,"YV",7280,"N75995",93,105,74,-14,-2,"ORD","BHM",584,3,16,0,"",0,NA,NA,NA,NA,NA,121434442,"2008/6/2"
2008,6,2,1,1352,1356,1502,1445,"YV",7307,"N27172",70,49,23,17,-4,"ORD","BMI",116,3,44,0,"",0,0,0,17,0,0,121434443,"2008/6/2"
2008,6,2,1,2250,2130,5,2219,"YV",7309,"N47202",75,49,23,106,80,"ORD","BMI",116,5,47,0,"",0,106,0,0,0,0,121434444,"2008/6/2"
2008,6,2,1,1927,1932,2055,2100,"YV",7128,"N509MJ",88,88,58,-5,-5,"ORD","BNA",409,8,22,0,"",0,NA,NA,NA,NA,NA,121434445,"2008/6/2"
2008,6,2,1,1355,1400,1518,1528,"YV",7129,"N509MJ",83,88,59,-10,-5,"ORD","BNA",409,3,21,0,"",0,NA,NA,NA,NA,NA,121434446,"2008/6/2"
2008,6,2,1,1144,1133,1411,1405,"YV",7133,"N519LR",87,92,69,6,11,"ORD","BUF",473,2,16,0,"",0,NA,NA,NA,NA,NA,121434447,"2008/6/2"
2008,6,2,1,904,915,1142,1147,"YV",7134,"N47202",98,92,70,-5,-11,"ORD","BUF",473,4,24,0,"",0,NA,NA,NA,NA,NA,121434448,"2008/6/2"
2008,6,2,1,1635,1605,1918,1837,"YV",7347,"N505MJ",103,92,65,41,30,"ORD","BUF",473,2,36,0,"",0,41,0,0,0,0,121434449,"2008/6/2"
2008,6,2,1,1438,1417,1717,1714,"YV",7054,"N571ML",99,117,83,3,21,"ORD","CAE",666,4,12,0,"",0,NA,NA,NA,NA,NA,121434450,"2008/6/2"
2008,6,2,1,2114,1815,2355,2112,"YV",7188,"N75993",101,117,82,163,179,"ORD","CAE",666,5,14,0,"",0,0,0,0,0,163,121434451,"2008/6/2"
2008,6,2,1,854,900,1146,1157,"YV",7211,"N27172",112,117,88,-11,-6,"ORD","CAE",666,2,22,0,"",0,NA,NA,NA,NA,NA,121434452,"2008/6/2"
2008,6,2,1,1617,1617,1905,1914,"YV",7230,"N651ML",108,117,84,-9,0,"ORD","CAE",666,5,19,0,"",0,NA,NA,NA,NA,NA,121434453,"2008/6/2"
2008,6,2,1,1400,1400,1625,1617,"YV",7070,"N37208",85,77,71,8,0,"ORD","CAK",344,4,10,0,"",0,NA,NA,NA,NA,NA,121434454,"2008/6/2"
2008,6,2,1,949,919,1159,1132,"YV",7246,"N593ML",70,73,50,27,30,"ORD","CAK",344,3,17,0,"",0,0,0,0,0,27,121434455,"2008/6/2"
2008,6,2,1,1140,1115,1445,1420,"YV",7095,"N501MJ",125,125,90,25,25,"ORD","CHS",760,8,27,0,"",0,0,0,0,0,25,121434456,"2008/6/2"
2008,6,2,1,843,800,1138,1105,"YV",7147,"N514MJ",115,125,96,33,43,"ORD","CHS",760,7,12,0,"",0,33,0,0,0,0,121434457,"2008/6/2"
2008,6,2,1,1400,1334,1704,1639,"YV",7158,"N516LR",124,125,90,25,26,"ORD","CHS",760,6,28,0,"",0,0,0,0,0,25,121434458,"2008/6/2"
2008,6,2,1,NA,1155,NA,1254,"YV",7087,"N75998",NA,59,NA,NA,NA,"ORD","CID",196,NA,NA,1,"A",0,NA,NA,NA,NA,NA,121434459,"2008/6/2"
2008,6,2,1,643,600,751,659,"YV",7116,"N593ML",68,59,37,52,43,"ORD","CID",196,5,26,0,"",0,52,0,0,0,0,121434460,"2008/6/2"
2008,6,2,1,1422,1422,1540,1526,"YV",7165,"N570ML",78,64,36,14,0,"ORD","CID",196,3,39,0,"",0,NA,NA,NA,NA,NA,121434461,"2008/6/2"
2008,6,2,1,800,800,913,859,"YV",7343,"N519LR",73,59,41,14,0,"ORD","CID",196,3,29,0,"",0,NA,NA,NA,NA,NA,121434462,"2008/6/2"
2008,6,2,1,1310,1310,1538,1526,"YV",7162,"N515MJ",88,76,48,12,0,"ORD","CLE",316,5,35,0,"",0,NA,NA,NA,NA,NA,121434463,"2008/6/2"
2008,6,2,1,1846,1812,2131,2105,"YV",7048,"N501MJ",105,113,79,26,34,"ORD","CLT",599,7,19,0,"",0,26,0,0,0,0,121434464,"2008/6/2"
2008,6,2,1,2105,2110,2351,2354,"YV",7278,"N505MJ",106,104,74,-3,-5,"ORD","CLT",599,5,27,0,"",0,NA,NA,NA,NA,NA,121434465,"2008/6/2"
2008,6,2,1,1115,1055,1358,1343,"YV",7282,"N512MJ",103,108,79,15,20,"ORD","CLT",599,8,16,0,"",0,15,0,0,0,0,121434466,"2008/6/2"
2008,6,2,1,945,950,1054,1052,"YV",7145,"N651ML",69,62,38,2,-5,"ORD","CWA",213,4,27,0,"",0,NA,NA,NA,NA,NA,121434467,"2008/6/2"
2008,6,2,1,NA,1445,NA,1547,"YV",7200,"N75998",NA,62,NA,NA,NA,"ORD","CWA",213,NA,NA,1,"A",0,NA,NA,NA,NA,NA,121434468,"2008/6/2"
2008,6,2,1,1507,1515,1622,1627,"YV",7057,"N503MJ",75,72,51,-5,-8,"ORD","DSM",299,3,21,0,"",0,NA,NA,NA,NA,NA,121434469,"2008/6/2"
2008,6,2,1,815,815,922,927,"YV",7121,"N504MJ",67,72,47,-5,0,"ORD","DSM",299,3,17,0,"",0,NA,NA,NA,NA,NA,121434470,"2008/6/2"
2008,6,2,1,1849,1850,2009,2003,"YV",7193,"N27185",80,73,52,6,-1,"ORD","DSM",299,3,25,0,"",0,NA,NA,NA,NA,NA,121434471,"2008/6/2"
2008,6,2,1,1719,1703,1924,1922,"YV",7119,"N515MJ",65,79,43,2,16,"ORD","DTW",235,9,13,0,"",0,NA,NA,NA,NA,NA,121434472,"2008/6/2"
2008,6,2,1,759,800,931,937,"YV",7097,"N75994",92,97,69,-6,-1,"ORD","FSD",462,5,18,0,"",0,NA,NA,NA,NA,NA,121434473,"2008/6/2"
2008,6,2,1,1216,1226,1346,1402,"YV",7316,"N75993",90,96,80,-16,-10,"ORD","FSD",462,2,8,0,"",0,NA,NA,NA,NA,NA,121434474,"2008/6/2"
2008,6,2,1,2115,2120,2259,2316,"YV",7115,"N75987",44,56,28,-17,-5,"ORD","FWA",157,4,12,0,"",0,NA,NA,NA,NA,NA,121434475,"2008/6/2"
2008,6,2,1,1830,1745,1923,1840,"YV",7136,"N75994",53,55,31,43,45,"ORD","GRB",174,3,19,0,"",0,0,0,0,0,43,121434476,"2008/6/2"
2008,6,2,1,NA,647,NA,936,"YV",7046,"N75998",NA,109,NA,NA,NA,"ORD","GSO",590,NA,NA,1,"A",0,NA,NA,NA,NA,NA,121434477,"2008/6/2"
2008,6,2,1,854,900,1136,1149,"YV",7167,"N27185",102,109,76,-13,-6,"ORD","GSO",590,5,21,0,"",0,NA,NA,NA,NA,NA,121434478,"2008/6/2"
2008,6,2,1,1621,1623,1901,1912,"YV",7171,"N593ML",100,109,79,-11,-2,"ORD","GSO",590,3,18,0,"",0,NA,NA,NA,NA,NA,121434479,"2008/6/2"
2008,6,2,1,900,900,1137,1145,"YV",7172,"N650ML",97,105,82,-8,0,"ORD","GSP",577,4,11,0,"",0,NA,NA,NA,NA,NA,121434480,"2008/6/2"
2008,6,2,1,1909,1842,2152,2127,"YV",7266,"N571ML",103,105,75,25,27,"ORD","GSP",577,3,25,0,"",0,25,0,0,0,0,121434481,"2008/6/2"
2008,6,2,1,1328,1310,1600,1556,"YV",7201,"N511MJ",152,166,124,4,18,"ORD","IAH",925,5,23,0,"",0,NA,NA,NA,NA,NA,121434482,"2008/6/2"
2008,6,2,1,2020,1747,2213,1944,"YV",7304,"N47202",53,57,28,149,153,"ORD","LAN",179,5,20,0,"",0,0,0,0,0,149,121434483,"2008/6/2"
2008,6,2,1,1105,1105,1305,1302,"YV",7340,"N37208",60,57,37,3,0,"ORD","LAN",179,3,20,0,"",0,NA,NA,NA,NA,NA,121434484,"2008/6/2"
2008,6,2,1,646,619,856,822,"YV",7160,"N651ML",70,63,42,34,27,"ORD","MBS",222,1,27,0,"",0,34,0,0,0,0,121434485,"2008/6/2"
2008,6,2,1,726,735,1012,1019,"YV",7199,"N17156",106,104,81,-7,-9,"ORD","MDT",594,6,19,0,"",0,NA,NA,NA,NA,NA,121434486,"2008/6/2"
2008,6,2,1,1641,1645,1926,1933,"YV",7212,"N650ML",105,108,36,-7,-4,"ORD","MDT",594,46,23,0,"",0,NA,NA,NA,NA,NA,121434487,"2008/6/2"
2008,6,2,1,849,900,1210,1208,"YV",7217,"N508MJ",141,128,104,2,-11,"ORD","MHT",843,5,32,0,"",0,NA,NA,NA,NA,NA,121434488,"2008/6/2"
2008,6,2,1,1149,1155,1230,1248,"YV",7042,"N503MJ",41,53,25,-18,-6,"ORD","MLI",139,2,14,0,"",0,NA,NA,NA,NA,NA,121434489,"2008/6/2"
2008,6,2,1,1702,1457,1744,1550,"YV",7043,"N47202",42,53,29,114,125,"ORD","MLI",139,3,10,0,"",0,0,0,0,0,114,121434490,"2008/6/2"
2008,6,2,1,900,800,948,853,"YV",7205,"N522LR",48,53,27,55,60,"ORD","MLI",139,4,17,0,"",0,55,0,0,0,0,121434491,"2008/6/2"
2008,6,2,1,1156,1201,1239,1248,"YV",7236,"N75994",43,47,27,-9,-5,"ORD","MSN",109,3,13,0,"",0,NA,NA,NA,NA,NA,121434492,"2008/6/2"
2008,6,2,1,930,918,1223,1221,"YV",7218,"N502MJ",113,123,97,2,12,"ORD","ORF",717,3,13,0,"",0,NA,NA,NA,NA,NA,121434493,"2008/6/2"
2008,6,2,1,1643,1641,1946,1944,"YV",7219,"N504MJ",123,123,96,2,2,"ORD","ORF",717,13,14,0,"",0,NA,NA,NA,NA,NA,121434494,"2008/6/2"
2008,6,2,1,1128,945,1456,1301,"YV",7224,"N522LR",148,136,114,115,103,"ORD","PWM",900,5,29,0,"",0,115,0,0,0,0,121434495,"2008/6/2"
2008,6,2,1,600,600,907,852,"YV",7176,"N501MJ",127,112,87,15,0,"ORD","RDU",647,8,32,0,"",0,0,0,15,0,0,121434496,"2008/6/2"
2008,6,2,1,1556,1550,1855,1845,"YV",7239,"N519LR",119,115,83,10,6,"ORD","RDU",647,5,31,0,"",0,NA,NA,NA,NA,NA,121434497,"2008/6/2"
2008,6,2,1,1131,1040,1431,1343,"YV",7093,"N504MJ",120,123,92,48,51,"ORD","SAV",773,4,24,0,"",0,48,0,0,0,0,121434498,"2008/6/2"
2008,6,2,1,1937,1934,2230,2237,"YV",7242,"N516LR",113,123,91,-7,3,"ORD","SAV",773,5,17,0,"",0,NA,NA,NA,NA,NA,121434499,"2008/6/2"
2008,6,2,1,612,621,857,924,"YV",7291,"N505MJ",105,123,88,-27,-9,"ORD","SAV",773,4,13,0,"",0,NA,NA,NA,NA,NA,121434500,"2008/6/2"
2008,6,2,1,941,945,1135,1130,"YV",7124,"N75993",54,45,19,5,-4,"ORD","SBN",84,2,33,0,"",0,NA,NA,NA,NA,NA,121434501,"2008/6/2"
2008,6,2,1,2131,2139,2309,2328,"YV",7268,"N515MJ",38,49,20,-19,-8,"ORD","SBN",84,5,13,0,"",0,NA,NA,NA,NA,NA,121434502,"2008/6/2"
2008,6,2,1,1340,1349,1526,1539,"YV",7303,"N650ML",46,50,19,-13,-9,"ORD","SBN",84,3,24,0,"",0,NA,NA,NA,NA,NA,121434503,"2008/6/2"
2008,6,2,1,1149,1155,1330,1339,"YV",7305,"N571ML",41,44,20,-9,-6,"ORD","SBN",84,3,18,0,"",0,NA,NA,NA,NA,NA,121434504,"2008/6/2"
2008,6,2,1,1310,1310,1349,1409,"YV",7310,"N651ML",39,59,31,-20,0,"ORD","SPI",174,4,4,0,"",0,NA,NA,NA,NA,NA,121434505,"2008/6/2"
2008,6,2,1,1609,1600,1905,1847,"YV",7273,"N518LR",116,107,75,18,9,"ORD","SYR",607,7,34,0,"",0,0,0,9,0,9,121434506,"2008/6/2"
2008,6,2,1,1318,1310,1521,1512,"YV",7245,"N593ML",63,62,36,9,8,"ORD","TVC",224,5,22,0,"",0,NA,NA,NA,NA,NA,121434507,"2008/6/2"
2008,6,3,2,1948,1650,2242,1941,"YV",7148,"N75996",114,111,85,181,178,"ORD","ABE",654,5,24,0,"",0,0,0,3,0,178,121435158,"2008/6/3"
2008,6,3,2,2043,1950,2340,2241,"YV",7297,"N571ML",117,111,88,59,53,"ORD","ABE",654,6,23,0,"",0,59,0,0,0,0,121435159,"2008/6/3"
2008,6,3,2,NA,2130,NA,2222,"YV",7053,"N651ML",NA,52,NA,NA,NA,"ORD","ATW",160,NA,NA,1,"C",0,NA,NA,NA,NA,NA,121435160,"2008/6/3"
2008,6,3,2,NA,1445,NA,1539,"YV",7061,"N571ML",NA,54,NA,NA,NA,"ORD","ATW",160,NA,NA,1,"C",0,NA,NA,NA,NA,NA,121435161,"2008/6/3"
2008,6,3,2,1904,1647,1959,1741,"YV",7085,"N512MJ",55,54,27,138,137,"ORD","ATW",160,3,25,0,"",0,0,0,1,0,137,121435162,"2008/6/3"
2008,6,3,2,1146,1155,1257,1249,"YV",7109,"N75987",71,54,29,8,-9,"ORD","ATW",160,3,39,0,"",0,NA,NA,NA,NA,NA,121435163,"2008/6/3"
2008,6,3,2,2215,1955,2320,2050,"YV",7112,"N519LR",65,55,30,150,140,"ORD","ATW",160,3,32,0,"",0,150,0,0,0,0,121435164,"2008/6/3"
2008,6,3,2,1415,1334,1707,1615,"YV",7300,"N514MJ",172,161,133,52,41,"ORD","AUS",978,4,35,0,"",0,0,0,52,0,0,121435165,"2008/6/3"
2008,6,3,2,1347,1359,1706,1646,"YV",7088,"N651ML",139,107,80,20,-12,"ORD","AVP",631,2,57,0,"",0,0,0,20,0,0,121435166,"2008/6/3"
2008,6,3,2,1953,1955,2303,2242,"YV",7252,"N75994",130,107,78,21,-2,"ORD","AVP",631,6,46,0,"",0,0,0,21,0,0,121435167,"2008/6/3"
2008,6,3,2,816,820,1010,1005,"YV",7280,"N37208",114,105,87,5,-4,"ORD","BHM",584,5,22,0,"",0,NA,NA,NA,NA,NA,121435168,"2008/6/3"
2008,6,3,2,1722,1356,1801,1445,"YV",7307,"N75996",39,49,24,196,206,"ORD","BMI",116,6,9,0,"",0,0,0,196,0,0,121435169,"2008/6/3"
2008,6,3,2,NA,1955,NA,2044,"YV",7309,"N651ML",NA,49,NA,NA,NA,"ORD","BMI",116,NA,NA,1,"B",0,NA,NA,NA,NA,NA,121435170,"2008/6/3"
2008,6,3,2,1939,1932,2101,2100,"YV",7128,"N502MJ",82,88,58,1,7,"ORD","BNA",409,7,17,0,"",0,NA,NA,NA,NA,NA,121435171,"2008/6/3"
2008,6,3,2,1448,1400,1644,1528,"YV",7129,"N505MJ",116,88,77,76,48,"ORD","BNA",409,7,32,0,"",0,76,0,0,0,0,121435172,"2008/6/3"
2008,6,3,2,912,915,1201,1147,"YV",7134,"N75998",109,92,62,14,-3,"ORD","BUF",473,3,44,0,"",0,NA,NA,NA,NA,NA,121435173,"2008/6/3"
2008,6,3,2,NA,1605,NA,1837,"YV",7347,"N502MJ",NA,92,NA,NA,NA,"ORD","BUF",473,NA,NA,1,"C",0,NA,NA,NA,NA,NA,121435174,"2008/6/3"
2008,6,3,2,1423,1417,1737,1714,"YV",7054,"N75994",134,117,95,23,6,"ORD","CAE",666,3,36,0,"",0,23,0,0,0,0,121435175,"2008/6/3"
2008,6,3,2,1815,1815,2116,2112,"YV",7188,"N570ML",121,117,86,4,0,"ORD","CAE",666,4,31,0,"",0,NA,NA,NA,NA,NA,121435176,"2008/6/3"
2008,6,3,2,917,900,1235,1157,"YV",7211,"N27185",138,117,86,38,17,"ORD","CAE",666,3,49,0,"",0,38,0,0,0,0,121435177,"2008/6/3"
2008,6,3,2,1845,1617,2155,1914,"YV",7230,"N27172",130,117,90,161,148,"ORD","CAE",666,4,36,0,"",0,0,0,161,0,0,121435178,"2008/6/3"
2008,6,3,2,1433,1400,1712,1617,"YV",7070,"N47202",99,77,53,55,33,"ORD","CAK",344,3,43,0,"",0,55,0,0,0,0,121435179,"2008/6/3"
2008,6,3,2,920,919,1228,1132,"YV",7246,"N27172",128,73,51,56,1,"ORD","CAK",344,4,73,0,"",0,56,0,0,0,0,121435180,"2008/6/3"
2008,6,3,2,753,800,1123,1105,"YV",7147,"N510MJ",150,125,100,18,-7,"ORD","CHS",760,3,47,0,"",0,0,0,18,0,0,121435181,"2008/6/3"
2008,6,3,2,1521,1334,1853,1639,"YV",7158,"N510MJ",152,125,111,134,107,"ORD","CHS",760,5,36,0,"",0,0,0,134,0,0,121435182,"2008/6/3"
2008,6,3,2,1155,1155,1302,1254,"YV",7087,"N504MJ",67,59,50,8,0,"ORD","CID",196,8,9,0,"",0,NA,NA,NA,NA,NA,121435183,"2008/6/3"
2008,6,3,2,553,600,701,659,"YV",7116,"N649BR",68,59,37,2,-7,"ORD","CID",196,2,29,0,"",0,NA,NA,NA,NA,NA,121435184,"2008/6/3"
2008,6,3,2,NA,1422,NA,1526,"YV",7165,"N27185",NA,64,NA,NA,NA,"ORD","CID",196,NA,NA,1,"C",0,NA,NA,NA,NA,NA,121435185,"2008/6/3"
2008,6,3,2,1402,1310,1708,1526,"YV",7162,"N511MJ",126,76,47,102,52,"ORD","CLE",316,10,69,0,"",0,0,0,102,0,0,121435186,"2008/6/3"
2008,6,3,2,NA,1814,NA,2107,"YV",7048,"N505MJ",NA,113,NA,NA,NA,"ORD","CLT",599,NA,NA,1,"C",0,NA,NA,NA,NA,NA,121435187,"2008/6/3"
2008,6,3,2,NA,2110,NA,2354,"YV",7278,"N512MJ",NA,104,NA,NA,NA,"ORD","CLT",599,NA,NA,1,"C",0,NA,NA,NA,NA,NA,121435188,"2008/6/3"
2008,6,3,2,1143,1055,1521,1343,"YV",7282,"N503MJ",158,108,93,98,48,"ORD","CLT",599,4,61,0,"",0,98,0,0,0,0,121435189,"2008/6/3"
2008,6,3,2,955,950,1116,1052,"YV",7145,"N75994",81,62,40,24,5,"ORD","CWA",213,3,38,0,"",0,0,0,19,0,5,121435190,"2008/6/3"
2008,6,3,2,1500,1445,1606,1547,"YV",7200,"N592ML",66,62,41,19,15,"ORD","CWA",213,4,21,0,"",0,19,0,0,0,0,121435191,"2008/6/3"
2008,6,3,2,1705,1515,1812,1627,"YV",7057,"N519LR",67,72,50,105,110,"ORD","DSM",299,3,14,0,"",0,0,0,105,0,0,121435192,"2008/6/3"
2008,6,3,2,810,815,1015,927,"YV",7121,"N509MJ",125,72,64,48,-5,"ORD","DSM",299,4,57,0,"",0,0,0,48,0,0,121435193,"2008/6/3"
2008,6,3,2,NA,1850,NA,2003,"YV",7193,"N47202",NA,73,NA,NA,NA,"ORD","DSM",299,NA,NA,1,"C",0,NA,NA,NA,NA,NA,121435194,"2008/6/3"
2008,6,3,2,NA,1703,NA,1922,"YV",7119,"N511MJ",NA,79,NA,NA,NA,"ORD","DTW",235,NA,NA,1,"C",0,NA,NA,NA,NA,NA,121435195,"2008/6/3"
2008,6,3,2,805,800,1011,937,"YV",7097,"N47202",126,97,82,34,5,"ORD","FSD",462,3,41,0,"",0,34,0,0,0,0,121435196,"2008/6/3"
2008,6,3,2,1432,1226,1606,1402,"YV",7316,"N509MJ",94,96,71,124,126,"ORD","FSD",462,2,21,0,"",0,0,0,124,0,0,121435197,"2008/6/3"
2008,6,3,2,NA,2120,NA,2316,"YV",7115,"N27173",NA,56,NA,NA,NA,"ORD","FWA",157,NA,NA,1,"B",0,NA,NA,NA,NA,NA,121435198,"2008/6/3"
2008,6,3,2,642,647,930,936,"YV",7046,"N75987",108,109,84,-6,-5,"ORD","GSO",590,3,21,0,"",0,NA,NA,NA,NA,NA,121435199,"2008/6/3"
2008,6,3,2,1019,900,1324,1149,"YV",7167,"N570ML",125,109,84,95,79,"ORD","GSO",590,3,38,0,"",0,95,0,0,0,0,121435200,"2008/6/3"
2008,6,3,2,902,900,1211,1145,"YV",7172,"N649BR",129,105,82,26,2,"ORD","GSP",577,2,45,0,"",0,26,0,0,0,0,121435201,"2008/6/3"
2008,6,3,2,2016,1842,2302,2127,"YV",7266,"N47202",106,105,83,95,94,"ORD","GSP",577,2,21,0,"",0,0,0,1,0,94,121435202,"2008/6/3"
2008,6,3,2,NA,1310,NA,1556,"YV",7201,"N501MJ",NA,166,NA,NA,NA,"ORD","IAH",925,NA,NA,1,"A",0,NA,NA,NA,NA,NA,121435203,"2008/6/3"
2008,6,3,2,1102,1105,1314,1302,"YV",7340,"N75996",72,57,31,12,-3,"ORD","LAN",179,3,38,0,"",0,NA,NA,NA,NA,NA,121435204,"2008/6/3"
